"country","taxid","country_date","count"
"US","573","2019-07-23",2
"US","573","2019-07-25",3
"US","573","2019-07-26",6
"US","573","2019-07-28",1
"US","573","2019-08",8
"US","573","2019-08-02",2
"US","573","2019-08-03",1
"US","573","2019-08-05",1
"US","573","2019-08-06",2
"US","573","2019-08-08",1
"US","573","2019-08-17",1
"US","573","2019-08-18",2
"US","573","2019-08-20",1
"US","573","2019-08-23",1
"US","573","2019-08-26",2
"US","573","2019-08-28",1
"US","573","2019-09",34
"US","573","2019-09-04",4
"US","573","2019-09-05",3
"US","573","2019-09-06",3
"US","573","2019-09-08",1
"US","573","2019-09-21",1
"US","573","2019-09-23",2
"US","573","2019-09-30",2
"US","573","2019-10",4
"US","573","2019-10-02",1
"US","573","2019-10-03",2
"US","573","2019-10-04",1
"US","573","2019-10-07",1
"US","573","2019-10-08",1
"US","573","2019-10-11",1
"US","573","2019-10-14",1
"US","573","2019-10-29",1
"US","573","2019-11",4
"US","573","2019-11-03",1
"US","573","2019-11-06",1
"US","573","2019-11-07",2
"US","573","2019-11-09",1
"US","573","2019-11-21",1
"US","573","2019-11-24",1
"US","573","2019-12",3
"US","573","2019-12-02",2
"US","573","2019-12-03",4
"US","573","2019-12-05",1
"US","573","2019-12-11",2
"US","573","2019-12-13",1
"US","573","2019-12-15",1
"US","573","2019-12-16",1
"US","573","2019-12-19",1
"US","573","2019-12-21",1
"US","573","2019-12-26",1
"US","573","2019-12-29",1
"US","573","2020",526
"US","573","2020-01",1
"US","573","2020-01-02",1
"US","573","2020-01-03",1
"US","573","2020-01-07",4
"US","573","2020-01-08",1
"US","573","2020-01-09",1
"US","573","2020-01-15",1
"US","573","2020-01-20",1
"US","573","2020-01-28",1
"US","573","2020-02",2
"US","573","2020-02-03",1
"US","573","2020-02-04",1
"US","573","2020-02-05",2
"US","573","2020-02-06",2
"US","573","2020-02-07",2
"US","573","2020-02-08",1
"US","573","2020-02-10",1
"US","573","2020-02-20",1
"US","573","2020-02-21",1
"US","573","2020-02-25",1
"US","573","2020-02-26",1
"US","573","2020-02-27",1
"US","573","2020-03",2
"US","573","2020-03-03",3
"US","573","2020-03-07",1
"US","573","2020-03-08",1
"US","573","2020-03-10",2
"US","573","2020-03-16",1
"US","573","2020-03-17",1
"US","573","2020-03-18",1
"US","573","2020-03-20",1
"US","573","2020-04-02",1
"US","573","2020-04-13",1
"US","573","2020-04-28",1
"US","573","2020-04-29",1
"US","573","2020-05",1
"US","573","2020-05-05",1
"US","573","2020-05-06",1
"US","573","2020-05-07",1
"US","573","2020-05-09",1
"US","573","2020-05-11",1
"US","573","2020-05-14",2
"US","573","2020-05-18",2
"US","573","2020-05-23",1
"US","573","2020-06",3
"US","573","2020-06-01",1
"US","573","2020-06-02",1
"US","573","2020-06-03",1
"US","573","2020-06-05",2
"US","573","2020-06-18",3
"US","573","2020-06-21",1
"US","573","2020-06-22",2
"US","573","2020-06-25",1
"US","573","2020-06-26",1
"US","573","2020-06-29",1
"US","573","2020-07",3
"US","573","2020-07-02",1
"US","573","2020-07-07",1
"US","573","2020-07-10",1
"US","573","2020-07-11",2
"US","573","2020-07-12",1
"US","573","2020-07-13",1
"US","573","2020-07-15",1
"US","573","2020-07-16",2
"US","573","2020-07-20",2
"US","573","2020-07-21",2
"US","573","2020-07-23",1
"US","573","2020-07-24",1
"US","573","2020-07-26",1
"US","573","2020-07-27",3
"US","573","2020-07-29",1
"US","573","2020-07-30",2
"US","573","2020-08",48
"US","573","2020-08-03",2
"US","573","2020-08-05",1
"US","573","2020-08-06",1
"US","573","2020-08-07",1
"US","573","2020-08-11",2
"US","573","2020-08-12",2
"US","573","2020-08-14",4
"US","573","2020-08-15",1
"US","573","2020-08-17",1
"US","573","2020-08-18",1
"US","573","2020-08-20",1
"US","573","2020-08-21",2
"US","573","2020-08-25",1
"US","573","2020-08-26",2
"US","573","2020-08-27",1
"US","573","2020-08-28",1
"US","573","2020-08-29",2
"US","573","2020-08-30",1
"US","573","2020-08-31",2
"US","573","2020-09",3
"US","573","2020-09-01",1
"US","573","2020-09-03",1
"US","573","2020-09-04",3
"US","573","2020-09-05",1
"US","573","2020-09-06",1
"US","573","2020-09-08",3
"US","573","2020-09-09",2
"US","573","2020-09-11",2
"US","573","2020-09-12",2
"US","573","2020-09-13",1
"US","573","2020-09-15",2
"US","573","2020-09-17",2
"US","573","2020-09-20",1
"US","573","2020-09-22",1
"US","573","2020-09-24",1
"US","573","2020-09-25",1
"US","573","2020-09-27",1
"US","573","2020-09-28",3
"US","573","2020-10-02",1
"US","573","2020-10-05",1
"US","573","2020-10-06",2
"US","573","2020-10-08",1
"US","573","2020-10-10",1
"US","573","2020-10-12",5
"US","573","2020-10-15",2
"US","573","2020-10-16",1
"US","573","2020-10-20",2
"US","573","2020-10-21",1
"US","573","2020-10-22",1
"US","573","2020-10-23",3
"US","573","2020-10-24",2
"US","573","2020-10-30",1
"US","573","2020-10-31",2
"US","573","2020-11",1
"US","573","2020-11-01",1
"US","573","2020-11-02",1
"US","573","2020-11-04",1
"US","573","2020-11-06",1
"US","573","2020-11-07",1
"US","573","2020-11-09",3
"US","573","2020-11-10",1
"US","573","2020-11-11",1
"US","573","2020-11-15",1
"US","573","2020-11-17",2
"US","573","2020-11-18",1
"US","573","2020-11-20",1
"US","573","2020-11-22",1
"US","573","2020-11-23",1
"US","573","2020-11-26",1
"US","573","2020-11-29",2
"US","573","2020-12",5
"US","573","2020-12-01",1
"US","573","2020-12-02",1
"US","573","2020-12-03",1
"US","573","2020-12-05",1
"US","573","2020-12-06",1
"US","573","2020-12-07",1
"US","573","2020-12-09",2
"US","573","2020-12-10",1
"US","573","2020-12-12",1
"US","573","2020-12-15",1
"US","573","2020-12-16",1
"US","573","2020-12-17",1
"US","573","2020-12-18",1
"US","573","2020-12-20",1
"US","573","2020-12-21",4
"US","573","2020-12-26",1
"US","573","2020-12-27",2
"US","573","2020-12-28",1
"US","573","2020-12-29",1
"US","573","2021",712
"US","573","2021-01-01",11
"US","573","2021-01-02",1
"US","573","2021-01-04",1
"US","573","2021-01-05",3
"US","573","2021-01-07",1
"US","573","2021-01-09",1
"US","573","2021-01-10",1
"US","573","2021-01-11",1
"US","573","2021-01-15",1
"US","573","2021-01-19",1
"US","573","2021-01-24",2
"US","573","2021-01-25",2
"US","573","2021-01-29",4
"US","573","2021-01-31",1
"US","573","2021-02-01",1
"US","573","2021-02-03",6
"US","573","2021-02-05",2
"US","573","2021-02-08",1
"US","573","2021-02-11",1
"US","573","2021-02-12",1
"US","573","2021-02-13",1
"US","573","2021-02-14",2
"US","573","2021-02-16",1
"US","573","2021-02-17",2
"US","573","2021-02-18",1
"US","573","2021-02-19",1
"US","573","2021-02-20",1
"US","573","2021-02-22",1
"US","573","2021-02-24",1
"US","573","2021-02-25",1
"US","573","2021-03-02",1
"US","573","2021-03-06",2
"US","573","2021-03-07",1
"US","573","2021-03-08",1
"US","573","2021-03-09",2
"US","573","2021-03-10",1
"US","573","2021-03-12",1
"US","573","2021-03-14",1
"US","573","2021-03-16",1
"US","573","2021-03-19",1
"US","573","2021-03-22",3
"US","573","2021-03-24",1
"US","573","2021-03-25",1
"US","573","2021-03-26",1
"US","573","2021-03-29",2
"US","573","2021-03-30",1
"US","573","2021-03-31",1
"US","573","2021-04-01",1
"US","573","2021-04-02",4
"US","573","2021-04-05",1
"US","573","2021-04-08",4
"US","573","2021-04-09",1
"US","573","2021-04-13",2
"US","573","2021-04-14",1
"US","573","2021-04-15",1
"US","573","2021-04-16",1
"US","573","2021-04-18",2
"US","573","2021-04-20",3
"US","573","2021-04-21",2
"US","573","2021-04-22",2
"US","573","2021-04-27",1
"US","573","2021-04-28",1
"US","573","2021-04-29",1
"US","573","2021-04-30",1
"US","573","2021-05-04",1
"US","573","2021-05-06",1
"US","573","2021-05-08",2
"US","573","2021-05-09",1
"US","573","2021-05-10",1
"US","573","2021-05-11",1
"US","573","2021-05-12",1
"US","573","2021-05-13",1
"US","573","2021-05-14",2
"US","573","2021-05-17",3
"US","573","2021-05-22",1
"US","573","2021-05-23",1
"US","573","2021-05-24",2
"US","573","2021-05-25",2
"US","573","2021-05-26",1
"US","573","2021-05-28",1
"US","573","2021-06-01",2
"US","573","2021-06-02",1
"US","573","2021-06-04",1
"US","573","2021-06-06",1
"US","573","2021-06-07",1
"US","573","2021-06-08",1
"US","573","2021-06-09",1
"US","573","2021-06-10",2
"US","573","2021-06-12",1
"US","573","2021-06-14",1
"US","573","2021-06-15",1
"US","573","2021-06-16",1
"US","573","2021-06-17",1
"US","573","2021-06-18",2
"US","573","2021-06-19",3
"US","573","2021-06-21",1
"US","573","2021-06-22",1
"US","573","2021-06-23",1
"US","573","2021-06-24",2
"US","573","2021-06-28",1
"US","573","2021-06-29",2
"US","573","2021-06-30",1
"US","573","2021-07-01",1
"US","573","2021-07-02",3
"US","573","2021-07-07",3
"US","573","2021-07-09",2
"US","573","2021-07-13",3
"US","573","2021-07-14",1
"US","573","2021-07-15",3
"US","573","2021-07-16",4
"US","573","2021-07-18",2
"US","573","2021-07-19",1
"US","573","2021-07-21",3
"US","573","2021-07-23",2
"US","573","2021-07-24",1
"US","573","2021-07-28",1
"US","573","2021-07-29",1
"US","573","2021-07-30",3
"US","573","2021-08-01",1
"US","573","2021-08-02",2
"US","573","2021-08-03",1
"US","573","2021-08-07",1
"US","573","2021-08-08",1
"US","573","2021-08-11",3
"US","573","2021-08-12",1
"US","573","2021-08-16",6
"US","573","2021-08-17",1
"US","573","2021-08-18",2
"US","573","2021-08-19",1
"US","573","2021-08-20",1
"US","573","2021-08-22",1
"US","573","2021-08-23",4
"US","573","2021-08-24",2
"US","573","2021-08-25",1
"US","573","2021-08-27",1
"US","573","2021-08-28",2
"US","573","2021-08-31",2
"US","573","2021-09-03",1
"US","573","2021-09-04",1
"US","573","2021-09-05",2
"US","573","2021-09-06",4
"US","573","2021-09-07",9
"US","573","2021-09-09",1
"US","573","2021-09-10",1
"US","573","2021-09-12",1
"US","573","2021-09-13",1
"US","573","2021-09-14",2
"US","573","2021-09-15",1
"US","573","2021-09-16",1
"US","573","2021-09-17",2
"US","573","2021-09-18",4
"US","573","2021-09-19",1
"US","573","2021-09-20",7
"US","573","2021-09-21",1
"US","573","2021-09-23",3
"US","573","2021-09-24",2
"US","573","2021-09-27",4
"US","573","2021-09-28",1
"US","573","2021-09-29",7
"US","573","2021-09-30",4
"US","573","2021-10",7
"US","573","2021-10-01",4
"US","573","2021-10-02",2
"US","573","2021-10-04",3
"US","573","2021-10-05",2
"US","573","2021-10-06",3
"US","573","2021-10-07",1
"US","573","2021-10-08",4
"US","573","2021-10-10",1
"US","573","2021-10-11",1
"US","573","2021-10-12",3
"US","573","2021-10-13",1
"US","573","2021-10-15",4
"US","573","2021-10-16",2
"US","573","2021-10-17",1
"US","573","2021-10-18",6
"US","573","2021-10-19",2
"US","573","2021-10-20",2
"US","573","2021-10-21",1
"US","573","2021-10-23",2
"US","573","2021-10-24",1
"US","573","2021-10-25",2
"US","573","2021-10-26",6
"US","573","2021-10-27",3
"US","573","2021-10-28",3
"US","573","2021-10-29",2
"US","573","2021-10-30",1
"US","573","2021-10-31",1
"US","573","2021-11-02",1
"US","573","2021-11-03",1
"US","573","2021-11-05",2
"US","573","2021-11-06",1
"US","573","2021-11-07",2
"US","573","2021-11-08",1
"US","573","2021-11-09",4
"US","573","2021-11-10",1
"US","573","2021-11-11",4
"US","573","2021-11-12",1
"US","573","2021-11-13",2
"US","573","2021-11-14",1
"US","573","2021-11-16",2
"US","573","2021-11-17",1
"US","573","2021-11-18",3
"US","573","2021-11-19",1
"US","573","2021-11-20",1
"US","573","2021-11-21",2
"US","573","2021-11-22",10
"US","573","2021-11-23",2
"US","573","2021-11-26",2
"US","573","2021-11-27",1
"US","573","2021-11-29",1
"US","573","2021-12",1
"US","573","2021-12-01",2
"US","573","2021-12-02",1
"US","573","2021-12-03",1
"US","573","2021-12-04",1
"US","573","2021-12-06",2
"US","573","2021-12-07",1
"US","573","2021-12-08",2
"US","573","2021-12-11",1
"US","573","2021-12-12",1
"US","573","2021-12-13",2
"US","573","2021-12-14",4
"US","573","2021-12-16",1
"US","573","2021-12-17",3
"US","573","2021-12-18",2
"US","573","2021-12-20",1
"US","573","2021-12-21",2
"US","573","2021-12-23",2
"US","573","2021-12-24",2
"US","573","2021-12-27",5
"US","573","2021-12-28",2
"US","573","2021-12-29",1
"US","573","2021-12-31",2
"US","573","2022",961
"US","573","2022-01-03",2
"US","573","2022-01-04",2
"US","573","2022-01-05",2
"US","573","2022-01-06",3
"US","573","2022-01-08",2
"US","573","2022-01-09",1
"US","573","2022-01-11",3
"US","573","2022-01-14",1
"US","573","2022-01-18",1
"US","573","2022-01-19",2
"US","573","2022-01-21",1
"US","573","2022-01-22",1
"US","573","2022-01-25",1
"US","573","2022-01-26",2
"US","573","2022-01-28",2
"US","573","2022-01-31",2
"US","573","2022-02-01",2
"US","573","2022-02-02",2
"US","573","2022-02-03",1
"US","573","2022-02-05",1
"US","573","2022-02-07",2
"US","573","2022-02-08",1
"US","573","2022-02-09",1
"US","573","2022-02-10",1
"US","573","2022-02-11",2
"US","573","2022-02-13",1
"US","573","2022-02-14",1
"US","573","2022-02-15",3
"US","573","2022-02-17",3
"US","573","2022-02-18",2
"US","573","2022-02-19",5
"US","573","2022-02-21",1
"US","573","2022-02-22",1
"US","573","2022-02-24",1
"US","573","2022-02-26",1
"US","573","2022-02-28",1
"US","573","2022-03-01",4
"US","573","2022-03-02",12
"US","573","2022-03-04",5
"US","573","2022-03-06",1
"US","573","2022-03-08",1
"US","573","2022-03-09",1
"US","573","2022-03-12",2
"US","573","2022-03-15",5
"US","573","2022-03-16",2
"US","573","2022-03-17",2
"US","573","2022-03-18",1
"US","573","2022-03-19",1
"US","573","2022-03-21",2
"US","573","2022-03-22",1
"US","573","2022-03-23",2
"US","573","2022-03-24",1
"US","573","2022-03-26",1
"US","573","2022-03-28",1
"US","573","2022-03-30",3
"US","573","2022-03-31",1
"US","573","2022-04-01",2
"US","573","2022-04-03",2
"US","573","2022-04-04",2
"US","573","2022-04-05",1
"US","573","2022-04-07",2
"US","573","2022-04-09",2
"US","573","2022-04-10",1
"US","573","2022-04-12",1
"US","573","2022-04-14",1
"US","573","2022-04-15",1
"US","573","2022-04-16",1
"US","573","2022-04-18",3
"US","573","2022-04-19",1
"US","573","2022-04-22",2
"US","573","2022-04-25",2
"US","573","2022-04-27",5
"US","573","2022-04-28",2
"US","573","2022-04-29",2
"US","573","2022-04-30",1
"US","573","2022-05",1
"US","573","2022-05-01",1
"US","573","2022-05-03",3
"US","573","2022-05-06",1
"US","573","2022-05-07",2
"US","573","2022-05-08",2
"US","573","2022-05-10",1
"US","573","2022-05-13",1
"US","573","2022-05-14",1
"US","573","2022-05-16",2
"US","573","2022-05-17",2
"US","573","2022-05-18",2
"US","573","2022-05-19",1
"US","573","2022-05-20",2
"US","573","2022-05-21",2
"US","573","2022-05-22",2
"US","573","2022-05-24",3
"US","573","2022-05-25",2
"US","573","2022-05-26",1
"US","573","2022-05-28",1
"US","573","2022-05-29",2
"US","573","2022-05-30",1
"US","573","2022-05-31",3
"US","573","2022-06",1
"US","573","2022-06-01",1
"US","573","2022-06-04",2
"US","573","2022-06-05",1
"US","573","2022-06-06",2
"US","573","2022-06-07",2
"US","573","2022-06-08",1
"US","573","2022-06-09",1
"US","573","2022-06-10",3
"US","573","2022-06-14",2
"US","573","2022-06-16",1
"US","573","2022-06-17",1
"US","573","2022-06-18",2
"US","573","2022-06-19",1
"US","573","2022-06-21",6
"US","573","2022-06-22",1
"US","573","2022-06-23",1
"US","573","2022-06-24",1
"US","573","2022-06-25",1
"US","573","2022-06-26",1
"US","573","2022-06-30",2
"US","573","2022-07",1
"US","573","2022-07-01",1
"US","573","2022-07-02",4
"US","573","2022-07-04",1
"US","573","2022-07-06",4
"US","573","2022-07-07",3
"US","573","2022-07-10",1
"US","573","2022-07-12",3
"US","573","2022-07-13",5
"US","573","2022-07-14",1
"US","573","2022-07-18",3
"US","573","2022-07-19",1
"US","573","2022-07-20",3
"US","573","2022-07-21",3
"US","573","2022-07-22",2
"US","573","2022-07-23",1
"US","573","2022-07-26",1
"US","573","2022-07-28",4
"US","573","2022-07-29",2
"US","573","2022-07-30",2
"US","573","2022-07-31",1
"US","573","2022-08",36
"US","573","2022-08-01",2
"US","573","2022-08-02",2
"US","573","2022-08-05",3
"US","573","2022-08-06",3
"US","573","2022-08-08",2
"US","573","2022-08-09",2
"US","573","2022-08-10",1
"US","573","2022-08-11",1
"US","573","2022-08-12",1
"US","573","2022-08-13",3
"US","573","2022-08-15",2
"US","573","2022-08-17",3
"US","573","2022-08-19",2
"US","573","2022-08-22",1
"US","573","2022-08-23",2
"US","573","2022-08-24",1
"US","573","2022-08-25",3
"US","573","2022-08-27",1
"US","573","2022-08-28",2
"US","573","2022-08-29",2
"US","573","2022-08-30",2
"US","573","2022-08-31",1
"US","573","2022-09",1
"US","573","2022-09-01",1
"US","573","2022-09-02",2
"US","573","2022-09-04",1
"US","573","2022-09-06",4
"US","573","2022-09-07",2
"US","573","2022-09-08",1
"US","573","2022-09-09",3
"US","573","2022-09-10",2
"US","573","2022-09-11",3
"US","573","2022-09-12",1
"US","573","2022-09-13",2
"US","573","2022-09-14",2
"US","573","2022-09-15",4
"US","573","2022-09-16",2
"US","573","2022-09-17",1
"US","573","2022-09-18",1
"US","573","2022-09-19",1
"US","573","2022-09-20",3
"US","573","2022-09-21",1
"US","573","2022-09-22",1
"US","573","2022-09-23",2
"US","573","2022-09-24",1
"US","573","2022-09-28",1
"US","573","2022-09-30",2
"US","573","2022-10",1
"US","573","2022-10-01",1
"US","573","2022-10-03",2
"US","573","2022-10-04",1
"US","573","2022-10-05",1
"US","573","2022-10-07",1
"US","573","2022-10-10",4
"US","573","2022-10-11",8
"US","573","2022-10-12",2
"US","573","2022-10-14",3
"US","573","2022-10-16",2
"US","573","2022-10-17",2
"US","573","2022-10-18",4
"US","573","2022-10-19",2
"US","573","2022-10-21",2
"US","573","2022-10-22",1
"US","573","2022-10-23",1
"US","573","2022-10-24",2
"US","573","2022-10-25",2
"US","573","2022-10-26",2
"US","573","2022-10-27",3
"US","573","2022-10-28",2
"US","573","2022-10-29",2
"US","573","2022-10-30",1
"US","573","2022-10-31",2
"US","573","2022-11",6
"US","573","2022-11-02",1
"US","573","2022-11-03",5
"US","573","2022-11-04",3
"US","573","2022-11-05",2
"US","573","2022-11-06",5
"US","573","2022-11-07",1
"US","573","2022-11-08",2
"US","573","2022-11-09",3
"US","573","2022-11-10",1
"US","573","2022-11-12",1
"US","573","2022-11-14",3
"US","573","2022-11-15",2
"US","573","2022-11-17",2
"US","573","2022-11-18",3
"US","573","2022-11-20",2
"US","573","2022-11-21",4
"US","573","2022-11-22",1
"US","573","2022-11-23",3
"US","573","2022-11-24",2
"US","573","2022-11-25",1
"US","573","2022-11-26",2
"US","573","2022-11-28",6
"US","573","2022-11-29",1
"US","573","2022-11-30",2
"US","573","2022-12",2
"US","573","2022-12-01",2
"US","573","2022-12-03",2
"US","573","2022-12-04",3
"US","573","2022-12-06",4
"US","573","2022-12-07",1
"US","573","2022-12-08",4
"US","573","2022-12-11",1
"US","573","2022-12-12",2
"US","573","2022-12-14",1
"US","573","2022-12-15",4
"US","573","2022-12-16",3
"US","573","2022-12-19",2
"US","573","2022-12-20",1
"US","573","2022-12-21",1
"US","573","2022-12-22",1
"US","573","2022-12-23",4
"US","573","2022-12-24",3
"US","573","2022-12-26",3
"US","573","2022-12-27",2
"US","573","2022-12-28",1
"US","573","2022-12-29",1
"US","573","2022-12-30",2
"US","573","2022-12-31",1
"US","573","2023",1137
"US","573","2023-01",2
"US","573","2023-01-02",2
"US","573","2023-01-03",1
"US","573","2023-01-04",4
"US","573","2023-01-05",1
"US","573","2023-01-06",4
"US","573","2023-01-07",1
"US","573","2023-01-08",3
"US","573","2023-01-11",2
"US","573","2023-01-12",1
"US","573","2023-01-13",4
"US","573","2023-01-14",1
"US","573","2023-01-16",2
"US","573","2023-01-17",4
"US","573","2023-01-18",1
"US","573","2023-01-19",2
"US","573","2023-01-22",2
"US","573","2023-01-24",2
"US","573","2023-01-25",3
"US","573","2023-01-26",3
"US","573","2023-01-28",4
"US","573","2023-01-30",5
"US","573","2023-01-31",3
"US","573","2023-02-02",2
"US","573","2023-02-03",3
"US","573","2023-02-05",1
"US","573","2023-02-06",2
"US","573","2023-02-08",3
"US","573","2023-02-09",1
"US","573","2023-02-10",3
"US","573","2023-02-13",1
"US","573","2023-02-14",4
"US","573","2023-02-15",2
"US","573","2023-02-16",3
"US","573","2023-02-17",3
"US","573","2023-02-19",1
"US","573","2023-02-20",8
"US","573","2023-02-21",2
"US","573","2023-02-22",2
"US","573","2023-02-23",2
"US","573","2023-02-24",2
"US","573","2023-02-26",1
"US","573","2023-02-27",2
"US","573","2023-02-28",4
"US","573","2023-03-02",1
"US","573","2023-03-03",2
"US","573","2023-03-04",1
"US","573","2023-03-05",2
"US","573","2023-03-06",5
"US","573","2023-03-07",3
"US","573","2023-03-08",2
"US","573","2023-03-09",1
"US","573","2023-03-10",2
"US","573","2023-03-11",2
"US","573","2023-03-12",2
"US","573","2023-03-13",1
"US","573","2023-03-14",3
"US","573","2023-03-15",2
"US","573","2023-03-16",1
"US","573","2023-03-17",5
"US","573","2023-03-18",2
"US","573","2023-03-20",2
"US","573","2023-03-21",5
"US","573","2023-03-22",1
"US","573","2023-03-23",7
"US","573","2023-03-24",4
"US","573","2023-03-25",3
"US","573","2023-03-26",1
"US","573","2023-03-27",6
"US","573","2023-03-28",1
"US","573","2023-03-30",4
"US","573","2023-03-31",8
"US","573","2023-04-01",1
"US","573","2023-04-02",1
"US","573","2023-04-03",1
"US","573","2023-04-04",4
"US","573","2023-04-05",4
"US","573","2023-04-06",2
"US","573","2023-04-08",1
"US","573","2023-04-09",1
"US","573","2023-04-10",1
"US","573","2023-04-11",1
"US","573","2023-04-12",2
"US","573","2023-04-13",5
"US","573","2023-04-14",3
"US","573","2023-04-15",5
"US","573","2023-04-16",2
"US","573","2023-04-18",3
"US","573","2023-04-19",3
"US","573","2023-04-21",3
"US","573","2023-04-22",1
"US","573","2023-04-23",2
"US","573","2023-04-24",3
"US","573","2023-04-25",4
"US","573","2023-04-27",6
"US","573","2023-04-28",2
"US","573","2023-04-29",1
"US","573","2023-04-30",3
"US","573","2023-05-01",5
"US","573","2023-05-02",4
"US","573","2023-05-03",2
"US","573","2023-05-04",5
"US","573","2023-05-05",2
"US","573","2023-05-06",2
"US","573","2023-05-07",2
"US","573","2023-05-08",4
"US","573","2023-05-09",5
"US","573","2023-05-10",4
"US","573","2023-05-11",2
"US","573","2023-05-12",5
"US","573","2023-05-13",9
"US","573","2023-05-14",2
"US","573","2023-05-16",5
"US","573","2023-05-17",6
"US","573","2023-05-18",7
"US","573","2023-05-19",3
"US","573","2023-05-20",3
"US","573","2023-05-21",1
"US","573","2023-05-22",3
"US","573","2023-05-23",8
"US","573","2023-05-24",4
"US","573","2023-05-25",5
"US","573","2023-05-26",3
"US","573","2023-05-27",3
"US","573","2023-05-28",3
"US","573","2023-05-29",3
"US","573","2023-05-30",3
"US","573","2023-05-31",7
"US","573","2023-06-01",2
"US","573","2023-06-02",2
"US","573","2023-06-03",3
"US","573","2023-06-04",1
"US","573","2023-06-05",3
"US","573","2023-06-06",4
"US","573","2023-06-07",7
"US","573","2023-06-08",2
"US","573","2023-06-09",1
"US","573","2023-06-10",2
"US","573","2023-06-11",1
"US","573","2023-06-12",2
"US","573","2023-06-13",4
"US","573","2023-06-14",10
"US","573","2023-06-15",8
"US","573","2023-06-16",2
"US","573","2023-06-17",2
"US","573","2023-06-18",1
"US","573","2023-06-19",7
"US","573","2023-06-20",3
"US","573","2023-06-21",1
"US","573","2023-06-22",4
"US","573","2023-06-23",3
"US","573","2023-06-24",3
"US","573","2023-06-25",3
"US","573","2023-06-26",3
"US","573","2023-06-27",3
"US","573","2023-06-28",5
"US","573","2023-06-29",7
"US","573","2023-06-30",3
"US","573","2023-07-01",1
"US","573","2023-07-02",1
"US","573","2023-07-03",2
"US","573","2023-07-04",3
"US","573","2023-07-05",3
"US","573","2023-07-06",2
"US","573","2023-07-07",10
"US","573","2023-07-09",2
"US","573","2023-07-10",1
"US","573","2023-07-11",2
"US","573","2023-07-12",2
"US","573","2023-07-13",4
"US","573","2023-07-14",1
"US","573","2023-07-15",5
"US","573","2023-07-16",1
"US","573","2023-07-17",6
"US","573","2023-07-18",7
"US","573","2023-07-20",6
"US","573","2023-07-21",4
"US","573","2023-07-23",2
"US","573","2023-07-24",8
"US","573","2023-07-25",2
"US","573","2023-07-26",7
"US","573","2023-07-27",5
"US","573","2023-07-28",7
"US","573","2023-07-29",3
"US","573","2023-07-30",4
"US","573","2023-07-31",3
"US","573","2023-08-01",4
"US","573","2023-08-02",5
"US","573","2023-08-03",3
"US","573","2023-08-04",2
"US","573","2023-08-05",3
"US","573","2023-08-06",1
"US","573","2023-08-07",4
"US","573","2023-08-08",7
"US","573","2023-08-09",5
"US","573","2023-08-10",3
"US","573","2023-08-11",3
"US","573","2023-08-12",1
"US","573","2023-08-13",3
"US","573","2023-08-14",7
"US","573","2023-08-15",6
"US","573","2023-08-16",1
"US","573","2023-08-18",4
"US","573","2023-08-19",1
"US","573","2023-08-20",5
"US","573","2023-08-21",7
"US","573","2023-08-22",1
"US","573","2023-08-23",3
"US","573","2023-08-24",5
"US","573","2023-08-25",2
"US","573","2023-08-28",4
"US","573","2023-08-29",4
"US","573","2023-08-30",3
"US","573","2023-08-31",5
"US","573","2023-09-01",5
"US","573","2023-09-03",2
"US","573","2023-09-05",3
"US","573","2023-09-06",3
"US","573","2023-09-07",5
"US","573","2023-09-08",5
"US","573","2023-09-09",2
"US","573","2023-09-10",1
"US","573","2023-09-11",4
"US","573","2023-09-12",9
"US","573","2023-09-13",3
"US","573","2023-09-14",6
"US","573","2023-09-15",3
"US","573","2023-09-16",1
"US","573","2023-09-17",2
"US","573","2023-09-18",6
"US","573","2023-09-20",2
"US","573","2023-09-21",7
"US","573","2023-09-22",2
"US","573","2023-09-23",5
"US","573","2023-09-25",4
"US","573","2023-09-26",3
"US","573","2023-09-27",2
"US","573","2023-09-28",2
"US","573","2023-09-29",8
"US","573","2023-09-30",1
"US","573","2023-10-02",7
"US","573","2023-10-03",5
"US","573","2023-10-04",1
"US","573","2023-10-05",2
"US","573","2023-10-06",4
"US","573","2023-10-07",1
"US","573","2023-10-08",5
"US","573","2023-10-09",3
"US","573","2023-10-10",3
"US","573","2023-10-11",6
"US","573","2023-10-12",2
"US","573","2023-10-13",4
"US","573","2023-10-14",1
"US","573","2023-10-15",3
"US","573","2023-10-16",2
"US","573","2023-10-17",3
"US","573","2023-10-18",3
"US","573","2023-10-19",3
"US","573","2023-10-21",1
"US","573","2023-10-22",2
"US","573","2023-10-23",4
"US","573","2023-10-24",4
"US","573","2023-10-25",6
"US","573","2023-10-26",6
"US","573","2023-10-27",3
"US","573","2023-10-28",2
"US","573","2023-10-29",4
"US","573","2023-10-30",1
"US","573","2023-10-31",2
"US","573","2023-11",1
"US","573","2023-11-01",4
"US","573","2023-11-04",3
"US","573","2023-11-05",4
"US","573","2023-11-06",2
"US","573","2023-11-07",4
"US","573","2023-11-08",6
"US","573","2023-11-09",5
"US","573","2023-11-10",1
"US","573","2023-11-11",2
"US","573","2023-11-12",1
"US","573","2023-11-13",11
"US","573","2023-11-14",5
"US","573","2023-11-15",1
"US","573","2023-11-16",4
"US","573","2023-11-17",5
"US","573","2023-11-18",2
"US","573","2023-11-20",3
"US","573","2023-11-21",4
